User Id,Time,Win/Loss Ratio,Number of Deposits,label
1001,3,1.15771329,3,1
1002,14,1.842214575,4,4
1003,9,1.841937172,0,2
1004,8,1.124351115,5,3
1005,6,1.00211513,2,1
1006,0,0.967964087,1,0
1007,8,0.414500178,4,3
1008,7,0.337484999,9,4
1009,7,0.43580403,7,4
1010,5,1.162036478,1,0
1011,12,0.252730926,4,4
1012,6,0.279080486,6,4
1013,3,0.864268635,4,1
1014,1,1.935940439,1,0
1015,8,0.403942283,5,4
1016,7,0.44456349,8,4
1017,10,0.18928362,4,4
1018,20,0,14,5
1019,7,0.435951643,3,2
1020,5,0.35326478,4,2
1021,2,1.724043451,2,0
1022,5,1.09576003,1,1
1023,10,3.31691581,4,2
1024,2,0.437015826,1,2
1025,10,2.021760195,1,0
1026,1,6.907223786,2,0
1027,4,6.91333253,1,0
1028,10,0.181756368,2,4
1029,5,6.484688116,1,0
1030,8,1.049384629,4,3
1031,1,1.072630973,0,0
1032,5,0.180773955,4,4
1033,9,1.869522792,3,4
1034,8,0.485832277,5,3
1035,7,0.737988646,4,3
1036,2,0.181060942,12,4
1037,5,0.286831831,5,3
1038,0,0.230940352,8,3
1039,5,0.216687536,6,4
1040,1,0.332393359,2,2
1041,5,0.254224542,4,3
1042,2,0.33732888,2,3
1043,6,0,6,5
1044,2,0.372544552,2,3
1045,9,0.42244032,5,3
1046,23,1.60244099,3,5
1047,2,1.577936646,2,0
1048,2,0.13625595,7,3
1049,6,1.09968551,1,1
1050,7,1.109994891,5,3
1051,7,0.3940643,3,2
1052,4,8.21264167,1,0
1053,2,0.983674494,1,0
1054,6,0.194030494,5,4
1055,10,1.287579254,5,2
1056,1,0.301819395,4,3
1057,0,0.3465935,3,2
1058,2,0.02943791,11,4
1059,3,0.571733985,2,2
1060,11,6.213475246,3,4
1061,16,0.395166245,3,5
1062,16,6.421454074,3,4
1063,4,6.417424461,1,0
1064,7,0.440343305,6,3
1065,4,0.59408288,3,2
1066,4,0.480779231,1,2
1067,0,0.796990737,4,3
1068,1,0.86209409,2,0
1069,5,0.319616053,2,2
1070,9,0.351947735,9,4
1071,4,0.788180704,2,1
1072,2,0.332442372,3,3
1073,9,0.430702341,4,3
1074,8,1.060679049,5,3
1075,3,0.247636296,5,3
1076,4,0.360654221,2,3
1077,11,1.653067203,1,2
1078,3,0.982116095,1,1
1079,21,1.47252839,2,5
1080,1,0.307108433,2,2
1081,6,0.237025151,7,4
1082,21,0.134939751,20,5
1083,22,1.664114629,3,5
1084,4,0.182368744,12,4
1085,10,0.370492218,9,4
1086,1,0.963604324,1,0
1087,7,1.066260756,4,3
1088,2,0.237587473,7,2
1089,22,0.000402134,34,5
1090,17,0.05331091,18,5
1091,1,6.723023761,3,0
1092,3,0.184116181,5,1
1093,7,0.636951643,3,3
1094,11,3.86202703,6,4
1095,3,0.689684625,2,2
1096,23,1.370978163,3,5
1097,2,0.077523684,7,3
1098,7,0.279366022,6,4
1099,20,0.333694652,7,5
1100,16,0.056761055,16,5
1101,2,0.332302509,2,3
1102,6,0.230311012,5,4
1103,3,0.677722924,3,2
1104,0,1.651754272,2,0
1105,4,0.036602106,9,4
1106,11,1.104302085,1,2
1107,5,5.537006754,1,0
1108,7,0.237983515,5,4
1109,7,0.54848665,8,4
1110,17,0,9,5
1111,9,0.485832277,6,3
1112,1,0.519154699,3,1
1113,10,0.145484267,2,4
1114,4,0.10038073,11,4
1115,7,1.098474947,4,3
1116,3,0.340625452,2,2
1117,8,0.141098269,6,4
1118,12,0.04071568,22,5
1119,0,1.036495107,0,0
1120,5,0.816919523,1,0
1121,4,0.689454989,3,2
1122,9,1.646527088,1,2
1123,14,0.037353386,25,5
1124,10,0.15847372,3,4
1125,9,0.372611664,9,4
1126,12,0.17798648,2,4
1127,9,1.09968551,1,1
1128,6,6.424131644,1,0
1129,2,1.13327688,5,1
1130,6,0.475248815,5,2
1131,2,1.161683407,1,0
1132,2,0.689432822,2,3
1133,2,5.028419992,3,0
1134,10,9.474132591,2,0
1135,9,0.777622016,4,2
1136,7,1.008910811,5,3
1137,9,1.219780531,5,2
1138,20,0.267248867,20,5
1139,8,0.464023752,8,4
1140,6,0.299042035,8,4
1141,1,0.54348563,2,0
1142,4,0.008596273,12,4
1143,18,0.22536723,7,5
1144,3,0.152368895,5,4
1145,1,0.297862202,6,3
1146,7,0.757542011,2,2
1147,5,0.242275992,4,3
1148,7,0.495574795,5,2
1149,8,0.022487005,5,4
1150,2,0.983674494,1,0
1151,7,0.459792251,3,2
1152,3,1.764793956,2,0
1153,4,0.6443964,3,2
1154,5,0.205131264,4,4
1155,5,0.241331997,6,4
1156,10,0.617391558,7,3
1157,4,0.367926388,2,3
1158,8,1.57193678,4,3
1159,2,0.983674494,1,0
1160,1,0.654579729,3,1
1161,0,0.326383099,3,2
1162,9,0.557073931,7,3
1163,2,0.164689587,10,4
1164,2,0.392021653,3,3
1165,14,2.986315312,2,4
1166,6,1.02506054,2,1
1167,9,1.10436278,1,2
1168,2,0.19245326,9,4
1169,7,1.085834924,2,1
1170,4,8.831298013,1,0
1171,0,1.848122422,1,0
1172,7,0.372332332,4,3
1173,20,0.351245248,9,5
1174,9,1.125790965,1,2
1175,15,0.352985588,9,5
1176,1,0.877105149,5,1
1177,8,1.044609717,5,3
1178,6,1.051771777,1,1
1179,22,0.002912715,26,5
1180,1,0.831525119,5,1
1181,8,1.594221903,1,1
1182,0,0.231182916,7,3
1183,6,0.161669371,9,4
1184,22,1.694541645,3,5
1185,4,0.134086727,4,4
1186,11,0.195201076,3,4
1187,0,0.340869055,3,2
1188,7,1.034883141,5,3
1189,2,0.862112445,1,0
1190,7,0.571848733,7,3
1191,5,0.572242025,3,3
1192,7,0.40811868,4,3
1193,10,0.32412832,9,4
1194,8,0.477662223,8,4
1195,10,0.787907474,5,2
1196,17,0.035741573,31,5
1197,9,0.453423295,8,4
1198,5,0.227107632,6,4
1199,2,1.781117714,2,0
1200,0,0.279859134,6,3
1201,2,0.089401149,9,1
1202,3,0.156454366,11,4
1203,22,0.002018105,9,5
1204,8,0.001524062,36,5
1205,7,0.470014013,2,2
1206,1,1.098243375,2,1
1207,20,1.14582201,3,5
1208,5,0.361100972,2,2
1209,3,0.400408865,3,3
1210,9,0.775719321,5,2
1211,4,0.57801812,3,2
1212,1,1.12762995,1,0
1213,1,0.230940352,9,3
1214,3,0.324551788,2,2
1215,1,1.498727493,2,0
1216,0,1.725313345,0,0
1217,6,3.57435884,1,0
1218,5,0.136950037,5,4
1219,5,5.221102585,1,0
1220,7,0.505537877,3,2
1221,4,1.390890329,3,1
1222,9,0.24783653,4,4
1223,1,1.28925972,0,0
1224,6,5.240649401,1,0
1225,22,0.279846338,22,5
1226,2,0.233407623,6,3
1227,7,0.338137083,2,3
1228,3,0.279080486,6,4
1229,8,0.777267841,4,2
1230,2,0.549564197,3,2
1231,20,0,9,5
1232,7,1.098474947,4,3
1233,7,0.198663235,4,3
1234,19,0.000562624,7,5
1235,8,0.30727588,5,3
1236,5,0.689432822,2,2
1237,9,0.337484999,9,4
1238,7,0.219629992,6,4
1239,23,0.01633983,20,5
1240,4,0.656564662,2,3
1241,4,1.36127983,3,1
1242,2,0.230940352,8,3
1243,2,6.258162559,3,0
1244,5,0.90288756,2,1
1245,7,0.631032695,2,3
1246,6,1.02506054,2,1
1247,2,0.230940352,8,3
1248,7,0.451683409,1,2
1249,8,0.656743992,3,3
1250,9,0.480675126,4,3
1251,2,0.367611841,1,2
1252,3,2.770978808,5,4
1253,9,0.375579753,7,4
1254,7,0.418346329,3,2
1255,1,1.451207491,2,0
1256,4,0.033018147,7,4
1257,4,0.186711714,12,4
1258,3,0.631032695,2,2
1259,9,0.408139442,5,3
1260,5,0.859051846,1,1
1261,9,0.907334293,5,2
1262,3,0.857832015,1,1
1263,4,0.371498502,7,4
1264,16,1.725392584,3,5
1265,19,0.028927212,7,5
1266,2,1.106724088,0,0
1267,5,0.236873089,4,4
1268,24,0.04041783,30,5
1269,9,0.429848668,9,4
1270,9,1.298923971,0,2
1271,19,1.620195649,2,5
1272,12,0.543516978,9,5
1273,5,0.107434636,7,4
1274,9,0.274811732,9,4
1275,9,0.255838875,6,3
1276,19,0.69721822,3,5
1277,20,0.1261157,14,5
1278,1,0.443910214,1,2
1279,4,0.447373612,2,2
1280,2,1.65211657,1,2
1281,6,0.54564263,7,4
1282,10,1.479969737,0,2
1283,17,0.367445319,18,5
1284,7,1.051132738,2,1
1285,10,0.32575352,8,3
1286,2,8.062601686,0,0
1287,9,0.318247229,9,4
1288,6,0.407275116,9,4
1289,9,0.277987864,4,1
1290,6,0.271382226,5,4
1291,7,1.085811942,1,1
1292,2,0.435628304,1,2
1293,7,0.744014331,5,3
1294,1,0.268492694,8,3
1295,8,1.099984982,4,3
1296,22,1.652173176,2,5
1297,1,0.602640494,1,2
1298,0,0.339346064,1,2
1299,11,1.421156072,1,2
1300,7,1.27457117,2,1
1301,6,1.02506054,2,1
1302,6,2.772694719,0,0
1303,7,0.494038094,6,3
1304,2,0.706207182,4,1
1305,2,1.048267349,3,2
1306,0,0.320131136,1,2
1307,2,0.647214492,2,2
1308,13,2.83965851,4,4
1309,13,6.878617423,4,4
1310,15,3.371224543,4,4
1311,9,0.111007124,6,3
1312,2,0.193027518,7,3
1313,6,0.332519359,3,2
1314,14,2.945193664,2,4
1315,1,0.788180704,1,0
1316,2,0.479717115,3,2
1317,21,0.142974762,3,5
1318,8,1.022742584,5,3
1319,1,0.906172388,5,1
1320,8,1.151907128,4,3
1321,7,1.233039194,5,3
1322,24,1.5953126,2,5
1323,3,0.310597298,3,2
1324,1,2.985107182,0,0
1325,8,0,5,5
1326,7,0.123987832,5,4
1327,8,1.129142084,4,2
1328,7,0.571758801,2,2
1329,10,8.834642073,2,0
1330,9,0.328766678,3,3
1331,10,0.408187332,5,2
1332,5,6.491732071,1,0
1333,5,0.103954354,7,4
1334,0,1.652536613,2,0
1335,1,0.148683806,8,3
1336,8,0.267774279,5,3
1337,5,1.048459284,2,1
1338,4,2.353827371,1,0
1339,1,1.866342086,0,0
1340,2,1.577936646,2,0
1341,21,0.253900104,6,5
1342,5,6.488432304,1,0
1343,7,1.010743541,4,3
1344,4,0.224660964,8,4
1345,1,6.49643787,3,0
1346,1,0.777478873,1,0
1347,7,0.405255234,8,4
1348,4,0.30084084,6,4
1349,4,6.02369628,1,0
1350,0,0.405308556,2,2
1351,7,0.27401629,5,4
1352,7,0.453223546,5,2
1353,9,0.31998326,7,4
1354,8,0.444558826,6,3
1355,4,0.547203074,1,2
1356,3,0.614498785,2,2
1357,9,6.41445407,1,0
1358,8,0.677386891,7,4
1359,10,1.715057166,0,2
1360,7,0.123949606,6,4
1361,10,0.356257586,2,4
1362,8,1.533650306,1,1
1363,16,1.030059544,3,5
1364,1,6.496437877,3,0
1365,2,0.17324202,10,4
1366,16,0.893300579,4,5
1367,2,0.108673167,9,4
1368,10,9.447861945,2,0
1369,0,1.725434018,1,0
1370,7,1.108179608,1,1
1371,4,0.18373746,10,4
1372,2,0.234397989,7,3
1373,10,0.343993922,9,4
1374,3,3.519072753,1,0
1375,2,0.438664957,3,3
1376,3,0.411835319,4,3
1377,9,1.008963439,1,2
1378,3,1.6266762,3,1
1379,17,0.089626979,30,5
1380,1,0.861892172,1,0
1381,10,0.572030295,5,3
1382,0,0.279719937,6,3
1383,2,0.041810432,7,3
1384,8,0.286157647,6,4
1385,0,0.267820443,7,3
1386,3,0.14207112,6,4
1387,8,0.467856668,4,2
1388,8,0.303265924,7,4
1389,9,1.146201659,5,2
1390,5,0.297181462,7,4
1391,5,5.218111637,1,0
1392,22,0.187709868,15,5
1393,2,8.832816264,1,0
1394,0,0.332944159,2,2
1395,23,0.15894217,13,5
1396,2,0.684487599,2,2
1397,12,0.037110199,20,5
1398,9,1.43861077,1,2
1399,9,1.591213503,1,2
1400,1,0.93463,0,0
1401,5,0.145723355,6,3
1402,1,0.277272147,7,3
1403,2,0.76051566,5,1
1404,7,0.291871357,6,4
1405,8,1.515198373,5,3
1406,7,0.470567125,6,3
1407,2,3.80393878,2,0
1408,9,0.689454989,4,3
1409,6,5.01469628,1,0
1410,8,0,5,5
1411,16,0.578122612,2,5
1412,9,1.166193602,1,2
1413,10,9.788371751,1,0
1414,8,0.19245608,7,4
1415,20,0.181003792,4,5
1416,2,2.722121036,2,0
1417,1,0.589169449,2,3
1418,0,1.934826838,0,0
1419,6,1.025845388,1,1
1420,1,1.129582335,2,0
1421,9,1.16289218,1,1
1422,4,0.339038677,3,2
1423,21,1.095708861,2,5
1424,10,2.74620477,0,2
1425,9,1.037124518,1,1
1426,6,0.194167593,6,4
1427,11,0.120576182,2,4
1428,3,0.41452847,3,3
1429,10,1.051251199,0,2
1430,10,10,15,5
1431,2,0.330517843,3,3
1432,9,1.873302013,1,1
1433,7,1.061311859,4,3
1434,10,0.777267841,4,2
1435,2,5.140203238,3,0
1436,6,0.354450639,5,2
1437,2,0.066455567,8,3
1438,8,1.200415524,4,3
1439,9,0.794673295,4,3
1440,8,0.20116212,6,4
1441,3,0.447675812,3,3
1442,1,1.022202482,1,0
1443,5,0.184126176,5,4
1444,3,0.405308556,2,2
1445,19,0,5,5
1446,6,0.788180704,2,1
1447,1,6.753401832,2,0
1448,9,0.479420851,9,4
1449,6,0.192579137,2,4
1450,6,0.338308438,1,2
1451,4,5.221280126,1,0
1452,3,0.262137087,4,4
1453,8,0.175256358,5,4
1454,4,0.458049902,1,2
1455,2,0.540109367,3,2
1456,2,0.049003044,8,3
1457,5,0.19603658,6,4
1458,6,0.266608193,7,4
1459,21,0.16591834,16,5
1460,9,0.11313241,3,4
1461,7,1.002809824,4,3
1462,5,0.255373667,4,3
1463,3,0.02884164,10,4
1464,1,1.935940439,1,0
1465,5,0.24783653,4,3
1466,4,0.36692086,1,2
1467,3,0.675448152,3,2
1468,24,0.153194126,13,5
1469,4,0.805599445,4,1
1470,8,1.24825322,4,2
1471,4,3.618113267,1,0
1472,5,0.269103021,7,4
1473,10,0.721141554,5,2
1474,20,0.14113813,11,5
1475,10,0.55777103,7,3
1476,5,0.340414461,2,3
1477,2,0.26721601,2,1
1478,6,0.494118101,7,4
1479,5,0.198347046,6,4
1480,4,0.186711714,10,4
1481,0,0.178887975,7,3
1482,14,0,9,5
1483,6,5.29733995,1,0
1484,8,0.403942283,5,4
1485,9,0.332516695,2,3
1486,2,0.195125872,8,4
1487,5,6.33032641,1,0
1488,4,0.934631435,1,0
1489,7,0.822888248,1,1
1490,2,6.011413488,3,0
1491,11,0.138735688,7,4
1492,17,0.689454989,3,5
1493,18,1.715306589,2,5
1494,22,0.18985798,23,5
1495,0,0.165272866,7,3
1496,1,6.4340608,2,0
1497,6,0.440377207,4,2
1498,3,0.297841102,4,4
1499,6,0.763050041,2,1
1500,10,0.531414288,7,3
1501,9,0.60171852,5,3
1502,1,0.230940352,8,3
1503,7,0.31816361,7,4
1504,4,1.298665615,4,1
1505,7,0.487523192,4,2
1506,6,6.462613936,1,0
1507,12,0.366782681,15,5
1508,3,0.394007033,3,2
1509,0,0.023984854,6,3
1510,2,0.454216009,2,2
1511,6,0.222478815,6,4
1512,14,6.833816499,3,4
1513,5,0.90514595,1,1
1514,9,0.55776577,3,3
1515,3,0.063472148,12,4
1516,5,0.500566771,2,2
1517,4,0.261464323,4,3
1518,5,1.23338052,0,2
1519,3,0.818780281,4,1
1520,6,1.063314176,1,1
1521,9,0.145484267,2,4
1522,0,8.05725436,2,0
1523,23,1.60244099,3,5
1524,4,8.832118,1,0
1525,6,0.203224202,5,4
1526,6,0.355986964,9,4
1527,10,0.271841859,9,4
1528,2,0.814119036,4,1
1529,14,0.794781468,4,4
1530,4,0.364111703,5,3
1531,10,1.438324422,7,3
1532,9,0.340141732,4,3
1533,8,0.826316514,1,1
1534,3,0.173431232,4,4
1535,0,0.161135059,6,3
1536,1,0.258430508,8,3
1537,12,0.187637492,3,4
1538,20,0.08096299,21,5
1539,22,1.21546148,3,5
1540,2,0.326017099,3,3
1541,17,0.07937363,27,5
1542,20,1.626625939,2,5
1543,6,6.414022036,1,0
1544,2,0.153628297,6,3
1545,13,2.908340063,5,4
1546,10,0.169730926,4,4
1547,2,0.065658608,37,5
1548,9,0.480193908,7,4
1549,19,0.200120477,5,5
1550,6,0.102574239,3,2
1551,2,6.526222359,2,0
1552,6,0.470567212,8,4
1553,9,0.32419217,3,3
1554,1,0.241845263,7,3
1555,7,1.079605687,5,3
1556,10,0.137168225,3,4
1557,18,1.62985588,3,5
1558,8,0.847237559,5,2
1559,8,0.478708488,5,3
1560,9,1.138108622,1,1
1561,21,1.129582335,2,5
1562,24,1.280160935,3,5
1563,4,0.548546881,3,2
1564,1,8.069530877,2,0
1565,8,1.390016619,4,3
1566,3,8.25080344,2,0
1567,2,0.834875082,0,0
1568,8,0.368808454,9,4
1569,3,0.22546792,7,4
1570,9,0.19446026,5,4
1571,10,0.319021725,8,4
1572,9,0.498855019,6,3
1573,9,0.4668957,7,4
1574,6,0.290622015,6,4
1575,5,0.73313173,2,1
1576,9,0.475086813,4,3
1577,11,1.700331315,4,4
1578,4,0.19603983,1,3
1579,19,6.38987099,3,5
1580,3,0.48676511,3,2
1581,3,0.47361847,1,2
1582,16,1.557316251,3,5
1583,9,0.668441467,7,4
1584,17,0.131799915,11,5
1585,16,0.17282448,12,5
1586,19,1.913018042,2,5
1587,0,0.205413418,6,3
1588,2,0.45319,3,0
1589,8,0.065658608,31,5
1590,10,0.17282365,2,4
1591,3,1.557716978,2,1
1592,1,0.443886107,1,0
1593,5,0.334587282,3,2
1594,7,0.307167372,7,2
1595,2,0.539015902,8,3
1596,1,0.341838082,2,2
1597,9,1.145355276,1,1
1598,21,0.065031411,24,5
1599,16,2.555128187,5,4
1600,22,1.557216125,2,5
1601,0,0.23081414,6,3
1602,3,2.712441987,2,0
1603,1,6.018358574,1,0
1604,7,0.332532444,2,2
1605,9,0.57115263,8,3
1606,16,1.052166484,3,5
1607,5,0.205601591,6,4
1608,11,0.185372791,2,4
1609,9,0.860375859,5,2
1610,10,2.031953954,0,0
1611,1,1.390119425,0,0
1612,20,1.438422673,3,5
1613,8,1.082921888,1,1
1614,23,0,14,5
1615,4,0.831596523,2,1
1616,3,0.529040069,3,2
1617,4,0.470109874,2,2
1618,8,1.299651237,4,3
1619,7,1.109994891,5,3
1620,14,0.066450151,36,5
1621,2,0.112392425,11,4
1622,7,0.548605761,3,3
1623,9,0.422679224,6,3
1624,5,0.488817423,2,2
1625,11,1.021742127,0,2
1626,1,1.805025303,0,0
1627,8,0.837279018,4,2
1628,9,1.008962632,1,1
1629,2,0.656176079,3,1
1630,11,0.297686748,3,4
1631,6,6.431601193,1,0
1632,5,0.153860875,7,4
1633,11,1.873414214,1,2
1634,3,0.496277634,3,3
1635,1,0.007117316,8,3
1636,5,0.153251615,6,3
1637,20,1.992038057,3,5
1638,7,0.316121508,3,3
1639,15,0.020731099,30,5
1640,2,0.144168191,6,3
1641,3,0.164689587,11,4
1642,19,0.037034572,38,5
1643,2,0.719239856,1,0
1644,2,0.090799736,7,3
1645,7,0.423503719,6,3
1646,8,1.008985961,5,3
1647,1,0.060903202,39,5
1648,8,1.041014934,1,1
1649,8,0.162283866,9,4
1650,3,0.497901573,3,2
1651,6,0.684758428,6,3
1652,5,0.998026844,4,1
1653,1,1.451825279,0,0
1654,9,0.370529888,7,4
1655,2,0.552961903,2,2
1656,6,1.700347748,1,1
1657,4,0.554179626,2,2
1658,2,0.226054624,6,3
1659,7,0.500566771,2,2
1660,3,0.415197861,1,2
1661,15,2.740139449,0,4
1662,4,0.290455254,5,3
1663,10,0.123411754,4,4
1664,1,0.230940352,8,3
1665,4,0.317119745,3,3
1666,16,0.056770146,19,5
1667,2,0.198114721,10,4
1668,3,2.87215055,1,0
1669,17,0.030815967,13,5
1670,7,1.021268494,2,1
1671,2,0.998854325,4,1
1672,8,1.043282578,4,3
1673,2,5.919716745,3,0
1674,3,0.962130672,3,1
1675,7,0.463646199,5,3
1676,1,0.888983416,4,1
1677,3,0.1261381,12,4
1678,8,0.45837306,4,3
1679,0,0.281967912,7,3
1680,21,0.718805286,2,5
1681,7,0.470452225,2,2
1682,12,0.281969131,4,4
1683,5,0.54110674,2,2
1684,1,1.691701179,0,0
1685,0,0.32413173,3,2
1686,8,0.762766154,5,2
1687,1,0.617884934,3,0
1688,1,0.852460032,0,0
1689,2,6.044792907,2,0
1690,8,0.704194791,5,2
1691,4,6.24900315,1,0
1692,9,0.276435048,4,3
1693,9,0.189687841,3,4
1694,6,0.225402629,5,4
1695,7,1.16754208,2,1
1696,9,0.493271745,8,3
1697,10,0.89219937,4,2
1698,7,0.108004393,7,4
1699,17,0.035700686,7,5
1700,4,0.236834091,4,4
1701,7,1.118898985,4,3
1702,3,0.902647993,4,1
1703,2,0.824510834,4,1
1704,13,1.872472462,6,4
1705,16,0.17324202,15,5
1706,12,0.289953359,4,4
1707,7,0.00901551,6,5
1708,4,0.548121435,3,2
1709,1,5.05772605,0,0
1710,10,0.478727346,7,4
1711,7,1.170249419,1,1
1712,4,0.34049025,1,2
1713,8,0.343886851,3,3
1714,9,0.395164115,7,4
1715,8,1.094095174,1,1
1716,2,0.794749392,4,1
1717,23,1.557701703,2,5
1718,16,0.196483082,20,5
1719,22,1.129582209,3,5
1720,9,0.0664,10,4
1721,9,11.26735561,2,0
1722,7,0.54855,2,2
1723,0,1.561093867,1,0
1724,2,5.032223737,2,0
1725,7,0.288545412,6,4
1726,3,0.288561029,6,4
1727,0,0.302715544,8,3
1728,16,3.596535706,2,4
1729,8,0.801346519,5,3
1730,4,0.174787005,4,4
1731,7,0.44779541,5,3
1732,7,0.561189392,7,3
1733,11,0.164689587,19,5
1734,16,0.054174151,24,5
1735,20,0.190683465,21,5
1736,7,0.440357008,5,3
1737,3,0.186809272,4,4
1738,5,0.066207952,5,4
1739,8,1.199406356,4,3
1740,4,6.08391362,1,0
1741,4,0.301202149,2,2
1742,2,0.252404945,11,4
1743,20,1.812557198,2,5
1744,0,0.281143145,8,3
1745,11,0,9,5
1746,14,0,8,5
1747,7,0.496277642,9,4
1748,10,0.651042685,1,2
1749,7,1.302965913,1,1
1750,3,0.677922987,2,2
1751,10,0.73603573,1,2
1752,9,0.43131502,8,4
1753,14,3.752325246,5,4
1754,10,0.45839468,4,2
1755,5,1.25399991,2,1
1756,1,0.970296926,4,1
1757,0,0.183147202,7,3
1758,6,1.082134143,2,1
1759,15,3.347027127,7,4
1760,8,1.186029229,5,3
1761,6,1.108179608,1,1
1762,2,0.586895675,2,2
1763,4,0.548561292,2,2
1764,19,0.082619942,8,5
1765,4,0.45884901,4,3
1766,24,0,8,5
1767,7,0.230699801,5,4
1768,6,0.33413573,5,2
1769,9,0.480135728,7,4
1770,8,0.46340863,7,4
1771,9,3.544655789,2,0
1772,7,0.403966995,3,3
1773,0,1.725313345,0,0
1774,3,0.6939,9,4
1775,11,0.677657875,7,4
1776,8,0.271137284,5,4
1777,8,1.051585915,1,1
1778,4,5.931140322,1,0
1779,8,1.271256694,4,3
1780,11,2.678675669,3,4
1781,4,0.51203231,2,3
1782,3,0.585420712,2,2
1783,24,0.158771087,6,5
1784,13,1.297674756,4,4
1785,9,9.721211194,2,0
1786,3,0.981338819,4,1
1787,2,0.181103025,6,3
1788,10,0.610720106,9,4
1789,1,2.460329808,0,0
1790,10,2.776556074,0,0
1791,6,1.108179608,1,1
1792,18,1.141906833,2,5
1793,7,0.32575452,2,2
1794,9,0.445757323,6,3
1795,1,0.03628162,7,3
1796,2,3.862982042,0,0
1797,5,0.306459014,2,2
1798,0,0.465266452,3,2
1799,10,0.769145904,5,2
1800,4,0.110673647,4,4
1801,2,0.675472148,3,1
1802,10,1.248098409,1,2
1803,2,0.355255045,3,3
1804,7,0.389482833,1,2
1805,4,0.319525218,2,3
1806,10,0.763552516,4,2
1807,17,1.957910256,3,5
1808,8,1.014781983,4,3
1809,4,0.144222053,5,3
1810,16,1.718921632,3,5
1811,1,0.37222135,8,3
1812,21,1.21733016,2,5
1813,3,0.579790997,2,2
1814,8,0.40561802,8,4
1815,8,0.487411335,5,2
1816,4,0.136449711,5,4
1817,3,0.254298336,4,3
1818,14,3.311502061,5,4
1819,0,2.014136081,0,0
1820,0,0.241375244,6,3
1821,5,0.245128225,5,3
1822,21,0.101176211,11,5
1823,3,1.363393119,2,3
1824,11,1.6501499,0,2
1825,1,1.684795955,1,0
1826,2,1.047894899,1,0
1827,7,1.049398428,1,1
1828,8,1.061351847,5,2
1829,6,0.35981051,1,2
1830,9,0.408249873,5,3
1831,4,0.405612011,3,2
1832,1,6.912454075,2,0
1833,1,1.942512239,2,0
1834,6,0.490049953,1,2
1835,4,0.263774515,12,4
1836,7,0.252481298,7,4
1837,9,6.407147884,1,0
1838,1,0.174868946,8,3
1839,7,0.731627518,1,1
1840,3,0.164689587,10,4
1841,8,0.208003723,7,4
1842,8,0.790029468,5,2
1843,4,6.044425543,1,0
1844,3,0.319616053,2,3
1845,1,2.724190949,1,0
1846,6,1.025845388,1,1
1847,10,0.621569248,2,4
1848,11,1.882552348,5,4
1849,24,0,9,5
1850,6,0.45615722,9,4
1851,10,0.48063967,6,3
1852,8,0.444825801,5,3
1853,7,0.424231505,5,2
1854,7,0.669230865,2,2
1855,1,0.316677732,1,2
1856,17,0.266035308,7,5
1857,2,6.416813964,3,0
1858,8,0.49627764,9,4
1859,3,0.056748058,4,4
1860,9,0.372321995,6,3
1861,3,8.834212898,1,0
1862,5,0.387788006,4,2
1863,4,0.358197634,3,3
1864,1,0.195178287,7,3
1865,17,6.38308008,3,5
1866,8,0.490049974,8,4
1867,6,1.049398428,1,1
1868,17,1.595742605,2,5
1869,17,1.021603942,2,5
1870,18,0.197921616,6,5
1871,14,1.843233017,2,4
1872,6,0.242510538,6,4
1873,11,3.311457147,4,4
1874,7,0.34080597,6,3
1875,9,0.448266311,8,5
1876,4,6.28456172,1,0
1877,20,1.346358504,2,5
1878,2,0.317797634,3,3
1879,10,1.088374624,1,2
1880,4,0.331191702,1,2
1881,17,0.042297953,22,5
1882,7,1.190775073,4,3
1883,0,2.477154045,2,0
1884,5,0.29266004,5,4
1885,3,0.939858164,1,1
1886,8,0.230810124,5,4
1887,4,1.082418674,2,1
1888,21,0.184174771,12,5
1889,13,0.061333471,40,5
1890,1,0.831361676,4,1
1891,4,0.32411177,2,3
1892,3,0.37211575,3,2
1893,3,0.54814045,3,2
1894,7,0.30720149,3,3
1895,11,0.405821278,1,2
1896,6,0.307062303,2,2
1897,2,0.861153776,1,0
1898,1,0.761593411,0,0
1899,2,0.320571023,4,3
1900,2,5.089137838,3,0
1901,17,0.702573784,8,5
1902,0,2.477221403,0,0
1903,19,0.634117272,10,5
1904,3,1.980069003,2,1
1905,7,1.18352757,4,3
1906,19,0.026796565,19,5
1907,1,0.802702165,0,0
1908,19,0.064825465,15,5
1909,5,0.204215165,5,4
1910,16,0.109932742,11,5
1911,7,0.441511393,4,2
1912,5,0.201187499,6,3
1913,4,0.967964087,4,1
1914,6,6.9750163,1,0
1915,11,1.066111139,0,2
1916,9,2.443051359,5,2
1917,21,1.842372145,3,5
1918,24,0.011961653,7,5
1919,18,0.576758818,2,5
1920,8,0.332521379,7,4
1921,1,6.222390864,3,0
1922,4,0.13835408,5,3
1923,6,1.108179608,1,1
1924,9,1.03368673,0,2
1925,0,0.190639433,6,3
1926,9,0.719251868,4,2
1927,9,0.769059649,5,2
1928,7,1.06135199,4,3
1929,7,1.186210783,5,3
1930,0,0.773611776,1,0
1931,4,5.217533972,1,0
1932,7,0.877622146,5,3
1933,0,1.612012641,2,0
1934,5,0.594225456,2,2
1935,9,1.479981784,0,2
